chain,spiritCode,name_en,brand_en,regionCode,countryCode,city_en,address1_en,latitude,longitude,propertySiteURL_en,rateDataAvailable,approxAnnualAverageRateLocal,approxAnnualAverageRateCurrency,approxAnnualAverageRateBasis,approxAnnualAverageRateSampleCount,currentOfficialLeadRateLocal,currentOfficialLeadRateFmt,currentOfficialLeadRatePlanCode,currentOfficialLeadRatePlanName,rateDataCaveat
Hilton,HILTON-CKGJGHX,Hampton by Hilton Chongqing Jiangbeizui,Hampton by Hilton,MAINLAND_CN,CN,Chongqing,"No.3 Chuangfu Road, Chongqing, China",29.589836,106.574274,https://www.hilton.com/en/hotels/ckgjghx-hampton-chongqing-jiangbeizui/,true,440,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,440,¥440,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGQJHX,Hampton by Hilton Chongqing Qianjiang,Hampton by Hilton,MAINLAND_CN,CN,Chongqing,"No.366 Zhengzhou Lu,, Chongqing, China",29.485695,108.805477,https://www.hilton.com/en/hotels/ckgqjhx-hampton-chongqing-qianjiang/,true,361,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,361,¥361,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGSHHX,Hampton by Hilton Chongqing Shapingba Station Three Gorges Square,Hampton by Hilton,MAINLAND_CN,CN,Chongqing,"No. 188-5, Beizhan East Road, Shapingba District, Chongqing, China",29.560035,106.469557,https://www.hilton.com/en/hotels/ckgshhx-hampton-chongqing-shapingba-station-three-gorges-square/,true,460,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,460,¥460,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGGCHX,Hampton by Hilton Jiefangbei Hongyadong River View,Hampton by Hilton,MAINLAND_CN,CN,Chongqing,"Changhang Building No.20 Shanxi Road, Chongqing, China",29.56244,106.585969,https://www.hilton.com/en/hotels/ckggchx-hampton-jiefangbei-hongyadong-river-view/,true,542,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,542,¥542,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGHIHI,Hilton Chongqing,Hilton Hotels & Resorts,MAINLAND_CN,CN,Chongqing,"No 139 Zhong Shan San Lu,, Chongqing, China",29.561567,106.555935,https://www.hilton.com/en/hotels/ckghihi-hilton-chongqing/,true,382,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,382,¥382,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGCCHI,Hilton Chongqing Liangjiang New Area,Hilton Hotels & Resorts,MAINLAND_CN,CN,Chongqing,"Bldg 1, No.8, Fortune East Road, Chongqing, China",29.610663,106.517262,https://www.hilton.com/en/hotels/ckgcchi-hilton-chongqing-liangjiang-new-area/,true,559,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,559,¥559,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGBSGI,Hilton Garden Inn Chongqing Bishan,Hilton Garden Inn,MAINLAND_CN,CN,Chongqing,"No. 12, Yuhu First Road, Biqian Subdistrict,, Chongqing, China",29.574363,106.196086,https://www.hilton.com/en/hotels/ckgbsgi-hilton-garden-inn-chongqing-bishan/,true,293,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,293,¥293,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGJZGI,Hilton Garden Inn Chongqing CBD Jiangbeizui,Hilton Garden Inn,MAINLAND_CN,CN,Chongqing,"No. 3 Building, Lifan Center, Jiangbeizui, Liangjiang New Area, Chongqing Municipality, Chongqing, China",29.569235,106.57255,https://www.hilton.com/en/hotels/ckgjzgi-hilton-garden-inn-chongqing-cbd-jiangbeizui/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-CKGYBGI,Hilton Garden Inn Chongqing Yubei Central Park,Hilton Garden Inn,MAINLAND_CN,CN,Chongqing,"No. 557, Central Park West Road, Yubei District, Chongqing, China",29.728358,106.585634,https://www.hilton.com/en/hotels/ckgybgi-hilton-garden-inn-chongqing-yubei-central-park/,true,364,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,364,¥364,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGKGHT,Home2 Suites by Hilton Chongqing Jiangbei,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"No.318, Hongshi Road Jiangbei District, Chongqing, China",29.571377,106.49518,https://www.hilton.com/en/hotels/ckgkght-home2-suites-chongqing-jiangbei/,true,328,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,328,¥328,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGTOHT,Home2 Suites by Hilton Chongqing Liangjiang New Area Central Park,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"No. 123, Tongsheng Road, Chongqing, China",29.71942,106.60519,https://www.hilton.com/en/hotels/ckgtoht-home2-suites-chongqing-liangjiang-new-area-central-park/,true,386,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,386,¥386,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGLBHT,Home2 Suites by Hilton Chongqing Nan'an,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"No.1 Nanping Zhengjie,, Chongqing, China",29.52923,106.56743,https://www.hilton.com/en/hotels/ckglbht-home2-suites-chongqing-nanan/,true,377,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,377,¥377,LHTH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGQGHT,Home2 Suites by Hilton Chongqing North Railway Station,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"1-5, No.2 Yulan Road, Liangjiang New Area, Chongqing, China",29.605641,106.544404,https://www.hilton.com/en/hotels/ckgqght-home2-suites-chongqing-north-railway-station/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-CKGYRHT,Home2 Suites by Hilton Chongqing Wanzhou,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"207# Yulan Road, Wanzhou District,, Chongqing, China",30.8079,108.40873,https://www.hilton.com/en/hotels/ckgyrht-home2-suites-chongqing-wanzhou/,true,303,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,303,¥303,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGMTHT,Home2 Suites by Hilton Chongqing Wushan,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"No. 777 Pinghu West Rd, Gaotang Str, Chongqing, China",31.070552,109.881088,https://www.hilton.com/en/hotels/ckgmtht-home2-suites-chongqing-wushan/,true,340,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,340,¥340,LHTH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CKGXXHT,Home2 Suites by Hilton Chongqing Zhongzhou,Home2 Suites by Hilton,MAINLAND_CN,CN,Chongqing,"No. 93, Baigong Ring Road,, Chongqing, China",30.289758,108.023082,https://www.hilton.com/en/hotels/ckgxxht-home2-suites-chongqing-zhongzhou/,true,295,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,295,¥295,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLUAAHX,Hampton by Hilton Dali Erhai Park,Hampton by Hilton,MAINLAND_CN,CN,Dali,"15 Yunling Avenue, Dali, China",25.593007,100.248665,https://www.hilton.com/en/hotels/dluaahx-hampton-dali-erhai-park/,true,403,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,403,¥403,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLUGTHI,Hilton Dali Resort & Spa,Hilton Hotels & Resorts,MAINLAND_CN,CN,Dali,"Qili Bridge, Gantong Temple, Dali, China",25.645029,100.181761,https://www.hilton.com/en/hotels/dlugthi-hilton-dali-resort-and-spa/,true,563,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,563,¥563,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLUACGI,Hilton Garden Inn Dali Ancient City,Hilton Garden Inn,MAINLAND_CN,CN,Dali,"No. 1, Sanyue Street, Dali Town, Dali Bai Autonomous Prefecture, Yunnan Province, Dali, China",25.697824,100.156768,https://www.hilton.com/en/hotels/dluacgi-hilton-garden-inn-dali-ancient-city/,true,381,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,381,¥381,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLUEHGI,Hilton Garden Inn Dali Erhai Park,Hilton Garden Inn,MAINLAND_CN,CN,Dali,"No.27 Xingsheng Road, Dali, China",25.600307,100.239251,https://www.hilton.com/en/hotels/dluehgi-hilton-garden-inn-dali-erhai-park/,true,372,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,372,¥372,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLUVPHT,Home2 Suites by Hilton Dali Er'hai,Home2 Suites by Hilton,MAINLAND_CN,CN,Dali,"No. 3, Guangdian Road, Dali, China",25.607536,100.227241,https://www.hilton.com/en/hotels/dluvpht-home2-suites-dali-erhai/,true,337,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,337,¥337,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLUHDLX,"Honor Resort Yun Shu Dali, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Dali,"Canghai International Golf Community, Dali, China",25.717101,100.136101,https://www.hilton.com/en/hotels/dluhdlx-honor-resort-yun-shu-dali/,true,2234,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,2234,"¥2,234",HPPRP1,Honors Discount Breakfast Included,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLCZDCI,Conrad Dalian,Conrad Hotels & Resorts,MAINLAND_CN,CN,Dalian,"31 Renmin Rd East, Dalian, China",38.928255,121.663524,https://www.hilton.com/en/hotels/dlczdci-conrad-dalian/,true,827,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,827,¥827,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLCHRHX,Hampton by Hilton Dalian High-Tech Zone,Hampton by Hilton,MAINLAND_CN,CN,Dalian,"No.541, Huangpu Road, Dalian, China",38.870223,121.551481,https://www.hilton.com/en/hotels/dlchrhx-hampton-dalian-high-tech-zone/,true,450,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,450,¥450,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLCXIHX,Hampton by Hilton Dalian Jinpu,Hampton by Hilton,MAINLAND_CN,CN,Dalian,"No. 3 Xuande South Fourth Road, Dalian, China",39.075575,121.926075,https://www.hilton.com/en/hotels/dlcxihx-hampton-dalian-jinpu/,true,415,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,415,¥415,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLCDAHX,Hampton by Hilton Dalian Zhongshan,Hampton by Hilton,MAINLAND_CN,CN,Dalian,"223 Jiefang Rd, Zhongshan District, Dalian, China",38.908377,121.640502,https://www.hilton.com/en/hotels/dlcdahx-hampton-dalian-zhongshan/,true,460,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,460,¥460,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLCZSHI,Hilton Dalian,Hilton Hotels & Resorts,MAINLAND_CN,CN,Dalian,"1 Gangpu Rd, Dalian, China",38.928334,121.67046,https://www.hilton.com/en/hotels/dlczshi-hilton-dalian/,true,577,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,577,¥577,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DLCDCHI,Hilton Dalian Golden Pebble Beach Resort,Hilton Hotels & Resorts,MAINLAND_CN,CN,Dalian,"No. 57 Hai Bin West Road Economic, Dalian, China",39.0744511237,121.993366473,https://www.hilton.com/en/hotels/dlcdchi-hilton-dalian-golden-pebble-beach-resort/,true,532,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,532,¥532,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DDGZDGI,Hilton Garden Inn Dandong,Hilton Garden Inn,MAINLAND_CN,CN,Dandong,"No 30, Shiwei Rd,, Dandong, China",40.124605,124.389319,https://www.hilton.com/en/hotels/ddgzdgi-hilton-garden-inn-dandong/,true,310,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,310,¥310,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-HAKDZGI,Hilton Garden Inn Danzhou Yangpu,Hilton Garden Inn,MAINLAND_CN,CN,Danzhou,"12 Xin Ying Wan Road, Danzhou, China",19.75093,109.22559,https://www.hilton.com/en/hotels/hakdzgi-hilton-garden-inn-danzhou-yangpu/,true,320,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,320,¥320,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-HAKHIHI,Hilton Hainan Ocean Flower Island,Hilton Hotels & Resorts,MAINLAND_CN,CN,Danzhou,"Ocean Flower Island, Danzhou, China",19.66,109.176348,https://www.hilton.com/en/hotels/hakhihi-hilton-hainan-ocean-flower-island/,true,450,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,450,¥450,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DQAHDHX,Hampton by Hilton Daqing,Hampton by Hilton,MAINLAND_CN,CN,Daqing,"No.119 Longxing Street, Daqing, China",46.569453,125.147748,https://www.hilton.com/en/hotels/dqahdhx-hampton-daqing/,true,396,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,396,¥396,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DATDCHX,Hampton by Hilton Datong High-speed Rail Station,Hampton by Hilton,MAINLAND_CN,CN,Datong,"Northwest corner, Yudong Garden,, Datong, China",40.082685,113.278359,https://www.hilton.com/en/hotels/datdchx-hampton-datong-high-speed-rail-station/,true,367,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,367,¥367,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DATPCGI,Hilton Garden Inn Datong Pingcheng,Hilton Garden Inn,MAINLAND_CN,CN,Datong,"No. 1, Haowangjiao, Heng'an Street South, Shuibosi Street, Pingcheng District,, Datong, China",40.081116,113.356321,https://www.hilton.com/en/hotels/datpcgi-hilton-garden-inn-datong-pingcheng/,true,303,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,303,¥303,HPPAP4,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DATLYHT,Home2 Suites by Hilton Datong Pingcheng,Home2 Suites by Hilton,MAINLAND_CN,CN,Datong,"No.579 Heng'an Street, Datong, China",40.076543,113.359885,https://www.hilton.com/en/hotels/datlyht-home2-suites-datong-pingcheng/,true,303,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,303,¥303,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CTUEYDI,DoubleTree by Hilton Deyang,DoubleTree by Hilton,MAINLAND_CN,CN,Deyang,"No. 136 Jing Bo Rd., Deyang,, Deyang, China",31.1286,104.4307,https://www.hilton.com/en/hotels/ctueydi-doubletree-deyang/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-TNARSGI,Hilton Garden Inn Dezhou East Railway Station,Hilton Garden Inn,MAINLAND_CN,CN,Dezhou,"Yungu Jinjie Digital Intelligence Industrial Park, Dezhou, China",37.41624,116.453326,https://www.hilton.com/en/hotels/tnarsgi-hilton-garden-inn-dezhou-east-railway-station/,false,,CNY,not_available_from_current_official_public_source,0,,,,,Hilton extract row has no leadRate.lowest object.
Hilton,HILTON-XHOUCHX,Hampton by Hilton Dongguan Central Square,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"No.11 Tiyu Road,, Dongguan, China",23.022235,113.755985,https://www.hilton.com/en/hotels/xhouchx-hampton-dongguan-central-square/,true,419,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,419,¥419,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-XHOCCHX,Hampton by Hilton Dongguan Dalang,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"No.33 Mingshang Street,, Dongguan, China",22.929976,113.925182,https://www.hilton.com/en/hotels/xhocchx-hampton-dongguan-dalang/,true,392,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,392,¥392,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-SZXDFHX,Hampton by Hilton Dongguan Fenggang,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"No.6 Senhu Second Road,, Dongguan, China",22.728495,114.146484,https://www.hilton.com/en/hotels/szxdfhx-hampton-dongguan-fenggang/,true,347,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,347,¥347,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-XHORNHX,Hampton by Hilton Dongguan Liaobu Songshanhu Avenue,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"Building 1, Liaoyinghuigu, Dongguan, China",22.973044,113.879699,https://www.hilton.com/en/hotels/xhornhx-hampton-dongguan-liaobu-songshanhu-avenue/,true,405,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,405,¥405,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-XHOMAHX,Hampton by Hilton Dongguan Machong,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"1 Dabu Chuangxing 5th Road,, Dongguan, China",23.037556,113.582333,https://www.hilton.com/en/hotels/xhomahx-hampton-dongguan-mayong/,true,413,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,413,¥413,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-XHOHAHX,Hampton by Hilton Dongguan Nancheng Xiping,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"B1,Xindi center,Nancheng District,Dongguan,Guangdong Province,China, Dongguan, China",22.98912,113.751527,https://www.hilton.com/en/hotels/xhohahx-hampton-dongguan-nancheng-xiping/,true,461,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,461,¥461,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CANBAHX,Hampton by Hilton Dongguan Songshan Lake,Hampton by Hilton,MAINLAND_CN,CN,Dongguan,"Building 3&4, Songke Garden,, Dongguan, China",22.925791,113.886957,https://www.hilton.com/en/hotels/canbahx-hampton-dongguan-songshan-lake/,true,462,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,462,¥462,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-SZXWJGI,Hilton Garden Inn Dongguan Wanjiang Jiangjing Road,Hilton Garden Inn,MAINLAND_CN,CN,Dongguan,"No. 1, Jiangjing Road,, Dongguan, China",23.03148,113.717224,https://www.hilton.com/en/hotels/szxwjgi-hilton-garden-inn-dongguan-wanjiang-jiangjing-road/,true,385,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,385,¥385,HPPRP1,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-SZXZHHT,Home2 Suites by Hilton Dongguan Shijie,Home2 Suites by Hilton,MAINLAND_CN,CN,Dongguan,"Building 1, 185 Chonghuan Middle, Dongguan, China",23.097263,113.786355,https://www.hilton.com/en/hotels/szxzhht-home2-suites-dongguan-shijie/,true,385,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,385,¥385,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-XHOHIHT,Home2 Suites by Hilton Dongguan Shipai,Home2 Suites by Hilton,MAINLAND_CN,CN,Dongguan,"No. 6 Kanghua Road, Tanxi Village,, Dongguan, China",23.086452,113.942292,https://www.hilton.com/en/hotels/xhohiht-home2-suites-dongguan-shipai/,true,327,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,327,¥327,SHTH4A,Honors Discount Advance Purchase,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-ZRHDYHX,Hampton by Hilton Hengdian,Hampton by Hilton,MAINLAND_CN,CN,Dongyang,"No.18 Shengdong Road, Dongyang, China",29.15036976942,120.32699096169,https://www.hilton.com/en/hotels/zrhdyhx-hampton-hengdian/,true,581,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,581,¥581,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DOYDOHX,Hampton by Hilton Dongying,Hampton by Hilton,MAINLAND_CN,CN,Dongying,"No.57-1, Fuqian Avenue,, Dongying, China",37.434112,118.699093,https://www.hilton.com/en/hotels/doydohx-hampton-dongying/,true,341,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,341,¥341,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-DNHJDLX,"Jangala Dunhuang, an SLH Hotel",Small Luxury Hotels of the World,MAINLAND_CN,CN,Dunhuang,"12999 Jingguan Avenue, Dunhuang, China",40.059687,94.563437,https://www.hilton.com/en/hotels/dnhjdlx-jangala-dunhuang/,true,4684,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,4684,"¥4,684",HPPRP1,Honors Discount Breakfast Included,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-CTULSHX,Hampton by Hilton Emeishan Scenic Area,Hampton by Hilton,MAINLAND_CN,CN,Emeishan,"No.101 of Building 36,, Emeishan, China",29.559156,103.456825,https://www.hilton.com/en/hotels/ctulshx-hampton-emeishan-scenic-area/,true,430,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,430,¥430,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-NBSBCDI,DoubleTree by Hilton Changbaishan Hot Spring,DoubleTree by Hilton,MAINLAND_CN,CN,Erdaobaihe Town,"1.5 km to the North Gate of, Erdaobaihe Town, China",42.194029,128.175538,https://www.hilton.com/en/hotels/nbsbcdi-doubletree-changbaishan-hot-spring/,true,540,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,540,¥540,HPPRP1,Honors Discount Breakfast Included,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-WUHUNHX,Hampton by Hilton Ezhou Gedian,Hampton by Hilton,MAINLAND_CN,CN,Ezhou,"No.6 Hubin Avenue, Guanggu Xindu, Ezhou, China",30.487492,114.664768,https://www.hilton.com/en/hotels/wuhunhx-hampton-ezhou-gedian/,true,365,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,365,¥365,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
Hilton,HILTON-KHNFEHX,Hampton by Hilton Fengcheng,Hampton by Hilton,MAINLAND_CN,CN,Fengcheng,"No.20 Ziyun Avenue, Fengcheng, China",28.161761,115.77335,https://www.hilton.com/en/hotels/khnfehx-hampton-fengcheng/,true,322,CNY,single official current lead-rate proxy; not a true 12-month sampled annual average,1,322,¥322,LHHH1P,Honors Discount,"Hilton extract does not expose the stay dates in this row; averages use the displayed local-currency rateAmountFmt, not the raw rateAmount value."
