chain,spiritCode,hotelCode,name_en,brand_en,regionCode,countryCode,city_en,rate_available,rate_source,rate_currency,rate_amount_local,rate_amount_fmt,rate_amount_source_value,rate_plan_code,rate_plan_name,rate_plan_desc,points_rate,propertySiteURL_en
IHG Hotels & Resorts,IHG-RIZRD,RIZRD,Holiday Inn Express Rizhao Oriental Colorful City,Holiday Inn Express,MAINLAND_CN,CN,Rizhao,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/rizhao/rizrd/hoteldetail
IHG Hotels & Resorts,IHG-RIZRV,RIZRV,Holiday Inn Rizhao Seaview,Holiday Inn,MAINLAND_CN,CN,Rizhao,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/rizhao/rizrv/hoteldetail
IHG Hotels & Resorts,IHG-SYXBA,SYXBA,Crowne Plaza Resort Sanya Bay,Crowne Plaza,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/sanya/syxba/hoteldetail
IHG Hotels & Resorts,IHG-SYXCC,SYXCC,Crowne Plaza Sanya City Center,Crowne Plaza,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/sanya/syxcc/hoteldetail
IHG Hotels & Resorts,IHG-SYXCR,SYXCR,Crowne Plaza Sanya Haitang Bay Resort,Crowne Plaza,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/sanya/syxcr/hoteldetail
IHG Hotels & Resorts,IHG-SYXYA,SYXYA,Crowne Plaza Sanya Yazhou Bay,Crowne Plaza,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/sanya/syxya/hoteldetail
IHG Hotels & Resorts,IHG-SYXYY,SYXYY,Holiday Inn & Suites Sanya Yalong Bay,Holiday Inn & Suites,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/sanya/syxyy/hoteldetail
IHG Hotels & Resorts,IHG-SYXSA,SYXSA,Holiday Inn Express Sanya Bay,Holiday Inn Express,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/sanya/syxsa/hoteldetail
IHG Hotels & Resorts,IHG-SYXSB,SYXSB,Holiday Inn Resort Sanya Bay,Holiday Inn Resort,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnresorts/hotels/us/en/sanya-bay/syxsb/hoteldetail
IHG Hotels & Resorts,IHG-SYXYL,SYXYL,HUALUXE Sanya Yalong Bay Resort,HUALUXE,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/hotels/us/en/sanya/syxyl/hoteldetail
IHG Hotels & Resorts,IHG-SYXIC,SYXIC,InterContinental Sanya Haitang Bay Resort,InterContinental,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/sanya/syxic/hoteldetail
IHG Hotels & Resorts,IHG-SYXHA,SYXHA,InterContinental Sanya Resort,InterContinental,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/sanya/syxha/hoteldetail
IHG Hotels & Resorts,IHG-SYXBM,SYXBM,Vignette Collection Tiancheng Belmont Hotel Sanya,Vignette Collection,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/vignettecollection/hotels/us/en/sanya/syxbm/hoteldetail
IHG Hotels & Resorts,IHG-SYXVO,SYXVO,voco Sanya Bay,voco,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/voco/hotels/us/en/sanya/syxvo/hoteldetail
IHG Hotels & Resorts,IHG-SYXDA,SYXDA,voco Sanya Dadonghai,voco,MAINLAND_CN,CN,Sanya,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/voco/hotels/us/en/sanya/syxda/hoteldetail
IHG Hotels & Resorts,IHG-SHAPO,SHAPO,Atwell Suites Shanghai Wuning,Atwell Suites,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/atwellsuites/hotels/us/en/shanghai/shapo/hoteldetail
IHG Hotels & Resorts,IHG-SHGCH,SHGCH,Crowne Plaza Shanghai,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgch/hoteldetail
IHG Hotels & Resorts,IHG-SHGAT,SHGAT,Crowne Plaza Shanghai Anting,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgat/hoteldetail
IHG Hotels & Resorts,IHG-SHGFD,SHGFD,Crowne Plaza Shanghai Fudan,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgfd/hoteldetail
IHG Hotels & Resorts,IHG-SHALS,SHALS,Crowne Plaza Shanghai Hongqiao,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shals/hoteldetail
IHG Hotels & Resorts,IHG-SHAJS,SHAJS,Crowne Plaza Shanghai Jinshan,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shajs/hoteldetail
IHG Hotels & Resorts,IHG-SHGJP,SHGJP,Crowne Plaza Shanghai Jinxiu,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgjp/hoteldetail
IHG Hotels & Resorts,IHG-SHAHD,SHAHD,Crowne Plaza Shanghai Nanjing Road,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shahd/hoteldetail
IHG Hotels & Resorts,IHG-SHGNS,SHGNS,Crowne Plaza Shanghai Noah Square,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgns/hoteldetail
IHG Hotels & Resorts,IHG-SHGPU,SHGPU,Crowne Plaza Shanghai Pujiang,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgpu/hoteldetail
IHG Hotels & Resorts,IHG-SHGQR,SHGQR,Crowne Plaza Shanghai Xiayang Lake,Crowne Plaza,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/crowneplaza/hotels/us/en/shanghai/shgqr/hoteldetail
IHG Hotels & Resorts,IHG-SHASE,SHASE,EVEN Hotel Shanghai Expo,EVEN Hotel,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/evenhotels/hotels/us/en/shanghai/shase/hoteldetail
IHG Hotels & Resorts,IHG-SHAEV,SHAEV,EVEN Hotel Shanghai Hongqiao CBD,EVEN Hotel,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/evenhotels/hotels/us/en/shanghai/shaev/hoteldetail
IHG Hotels & Resorts,IHG-SHAJR,SHAJR,EVEN Hotel Shanghai Jinqiao,EVEN Hotel,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/evenhotels/hotels/us/en/shanghai/shajr/hoteldetail
IHG Hotels & Resorts,IHG-SHACS,SHACS,Holiday Inn & Suites Shanghai Changfeng,Holiday Inn & Suites,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shacs/hoteldetail
IHG Hotels & Resorts,IHG-SHABT,SHABT,Holiday Inn Express Shanghai Baoshan Baoyang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shabt/hoteldetail
IHG Hotels & Resorts,IHG-SHAXC,SHAXC,Holiday Inn Express Shanghai Changfeng Park,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shaxc/hoteldetail
IHG Hotels & Resorts,IHG-SHACY,SHACY,Holiday Inn Express Shanghai Changyang Road,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shacy/hoteldetail
IHG Hotels & Resorts,IHG-SHACM,SHACM,Holiday Inn Express Shanghai Chongming,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shacm/hoteldetail
IHG Hotels & Resorts,IHG-SHAPD,SHAPD,Holiday Inn Express Shanghai Expo Centre,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shapd/hoteldetail
IHG Hotels & Resorts,IHG-SHASG,SHASG,Holiday Inn Express Shanghai Gongkang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shasg/hoteldetail
IHG Hotels & Resorts,IHG-SHAGU,SHAGU,Holiday Inn Express Shanghai Gubei,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shagu/hoteldetail
IHG Hotels & Resorts,IHG-SHAGM,SHAGM,Holiday Inn Express Shanghai Gumei,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/minhang-district/shagm/hoteldetail
IHG Hotels & Resorts,IHG-SHASB,SHASB,Holiday Inn Express Shanghai Hongqiao CBD,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shasb/hoteldetail
IHG Hotels & Resorts,IHG-SHAHL,SHAHL,Holiday Inn Express Shanghai Hongqiao Linkong,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shahl/hoteldetail
IHG Hotels & Resorts,IHG-SHANE,SHANE,Holiday Inn Express Shanghai Hongqiao NECC,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shane/hoteldetail
IHG Hotels & Resorts,IHG-SHAHJ,SHAHJ,Holiday Inn Express Shanghai Huijin,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shahj/hoteldetail
IHG Hotels & Resorts,IHG-SHAJC,SHAJC,Holiday Inn Express Shanghai Jiading Center,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shajc/hoteldetail
IHG Hotels & Resorts,IHG-SHAJI,SHAJI,Holiday Inn Express Shanghai Jiading Industry Park,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shaji/hoteldetail
IHG Hotels & Resorts,IHG-SHAHR,SHAHR,Holiday Inn Express Shanghai Jiading New City,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shahr/hoteldetail
IHG Hotels & Resorts,IHG-SHAJT,SHAJT,Holiday Inn Express Shanghai Jing'an Temple,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shajt/hoteldetail
IHG Hotels & Resorts,IHG-SHGXK,SHGXK,Holiday Inn Express Shanghai Jing'an Xikang Road,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgxk/hoteldetail
IHG Hotels & Resorts,IHG-SHGPJ,SHGPJ,Holiday Inn Express Shanghai Jinqiao Central,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgpj/hoteldetail
IHG Hotels & Resorts,IHG-SHASJ,SHASJ,Holiday Inn Express Shanghai Jinsha,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shasj/hoteldetail
IHG Hotels & Resorts,IHG-SHAJN,SHAJN,Holiday Inn Express Shanghai Jinshan,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shajn/hoteldetail
IHG Hotels & Resorts,IHG-SHAKG,SHAKG,Holiday Inn Express Shanghai Kangqiao,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shakg/hoteldetail
IHG Hotels & Resorts,IHG-SHGJE,SHGJE,Holiday Inn Express Shanghai New Jinqiao,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgje/hoteldetail
IHG Hotels & Resorts,IHG-SHAHN,SHAHN,Holiday Inn Express Shanghai North Hongqiao CBD,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shahn/hoteldetail
IHG Hotels & Resorts,IHG-SHATB,SHATB,Holiday Inn Express Shanghai on The Bund,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shatb/hoteldetail
IHG Hotels & Resorts,IHG-SHAPA,SHAPA,Holiday Inn Express Shanghai Pudong Airport,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shapa/hoteldetail
IHG Hotels & Resorts,IHG-SHAPC,SHAPC,Holiday Inn Express Shanghai Pudong Chuansha,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shapc/hoteldetail
IHG Hotels & Resorts,IHG-SHAZS,SHAZS,Holiday Inn Express Shanghai Pudong Zhangjiang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shazs/hoteldetail
IHG Hotels & Resorts,IHG-SHGPX,SHGPX,Holiday Inn Express Shanghai Pujiang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgpx/hoteldetail
IHG Hotels & Resorts,IHG-SHAPL,SHAPL,Holiday Inn Express Shanghai Pujiang Lianhang Road,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shapl/hoteldetail
IHG Hotels & Resorts,IHG-SHGPT,SHGPT,Holiday Inn Express Shanghai Putuo,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgpt/hoteldetail
IHG Hotels & Resorts,IHG-SHAPG,SHAPG,Holiday Inn Express Shanghai PVG Zhuqiao,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shapg/hoteldetail
IHG Hotels & Resorts,IHG-SHGQP,SHGQP,Holiday Inn Express Shanghai Qingpu New City,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgqp/hoteldetail
IHG Hotels & Resorts,IHG-SHGFA,SHGFA,Holiday Inn Express Shanghai Songjiang Fangta,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgfa/hoteldetail
IHG Hotels & Resorts,IHG-SHATH,SHATH,Holiday Inn Express Shanghai TangZhen,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shath/hoteldetail
IHG Hotels & Resorts,IHG-SHAWA,SHAWA,Holiday Inn Express Shanghai Wild Animal Park,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shawa/hoteldetail
IHG Hotels & Resorts,IHG-SHABJ,SHABJ,Holiday Inn Express Shanghai Xuhui Binjiang,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shabj/hoteldetail
IHG Hotels & Resorts,IHG-SHGZP,SHGZP,Holiday Inn Express Shanghai Zhenping,Holiday Inn Express,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/shanghai/shgzp/hoteldetail
IHG Hotels & Resorts,IHG-SHGXR,SHGXR,Holiday Inn Shanghai Hongqiao,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgxr/hoteldetail
IHG Hotels & Resorts,IHG-SHGJL,SHGJL,Holiday Inn Shanghai Hongqiao Central,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgjl/hoteldetail
IHG Hotels & Resorts,IHG-SHGXJ,SHGXJ,Holiday Inn Shanghai Hongqiao West,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgxj/hoteldetail
IHG Hotels & Resorts,IHG-SHACR,SHACR,Holiday Inn Shanghai Huaxia,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shacr/hoteldetail
IHG Hotels & Resorts,IHG-SHGZB,SHGZB,Holiday Inn Shanghai Jing'an,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgzb/hoteldetail
IHG Hotels & Resorts,IHG-SHAMH,SHAMH,Holiday Inn Shanghai Minhang Center,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shamh/hoteldetail
IHG Hotels & Resorts,IHG-SHANR,SHANR,Holiday Inn Shanghai Nanjing Road,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shanr/hoteldetail
IHG Hotels & Resorts,IHG-SHAEC,SHAEC,Holiday Inn Shanghai NECC,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shaec/hoteldetail
IHG Hotels & Resorts,IHG-SHGPD,SHGPD,Holiday Inn Shanghai Pudong,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgpd/hoteldetail
IHG Hotels & Resorts,IHG-SHAPT,SHAPT,Holiday Inn Shanghai Pudong Airport,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shapt/hoteldetail
IHG Hotels & Resorts,IHG-SHGKS,SHGKS,Holiday Inn Shanghai Pudong Kangqiao,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgks/hoteldetail
IHG Hotels & Resorts,IHG-SHGPN,SHGPN,Holiday Inn Shanghai Pudong Nanpu,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgpn/hoteldetail
IHG Hotels & Resorts,IHG-SHGSJ,SHGSJ,Holiday Inn Shanghai Songjiang,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shgsj/hoteldetail
IHG Hotels & Resorts,IHG-SHATZ,SHATZ,Holiday Inn Shanghai Tourism Zone,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shatz/hoteldetail
IHG Hotels & Resorts,IHG-SHGGJ,SHGGJ,Holiday Inn Shanghai Vista,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shggj/hoteldetail
IHG Hotels & Resorts,IHG-SHASZ,SHASZ,Holiday Inn Shanghai Zhujiajiao,Holiday Inn,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/holidayinn/hotels/us/en/shanghai/shasz/hoteldetail
IHG Hotels & Resorts,IHG-SHGJN,SHGJN,Hotel Indigo Shanghai Jing'An,Hotel Indigo,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/hotelindigo/hotels/us/en/shanghai/shgjn/hoteldetail
IHG Hotels & Resorts,IHG-SHGNB,SHGNB,Hotel Indigo Shanghai On The Bund,Hotel Indigo,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/hotelindigo/hotels/us/en/shanghai/shgnb/hoteldetail
IHG Hotels & Resorts,IHG-SHASC,SHASC,HUALUXE Shanghai Changfeng Park,HUALUXE,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/hotels/us/en/shanghai/shasc/hoteldetail
IHG Hotels & Resorts,IHG-SHAHG,SHAHG,HUALUXE Shanghai Twelve at Hengshan,HUALUXE,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/hotels/us/en/shanghai/shahg/hoteldetail
IHG Hotels & Resorts,IHG-SHGHB,SHGHB,InterContinental Shanghai Expo,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shghb/hoteldetail
IHG Hotels & Resorts,IHG-SHGIC,SHGIC,InterContinental Shanghai Hongqiao NECC,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shgic/hoteldetail
IHG Hotels & Resorts,IHG-SHGZD,SHGZD,InterContinental Shanghai Jing'An,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shgzd/hoteldetail
IHG Hotels & Resorts,IHG-SHAES,SHAES,InterContinental Shanghai Jing'an Serviced Apt.,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shaes/hoteldetail
IHG Hotels & Resorts,IHG-SHGHA,SHGHA,InterContinental Shanghai Pudong,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shgha/hoteldetail
IHG Hotels & Resorts,IHG-SHGSR,SHGSR,InterContinental Shanghai Ruijin,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shgsr/hoteldetail
IHG Hotels & Resorts,IHG-SHGHE,SHGHE,InterContinental Shanghai Wonderland,InterContinental,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/intercontinental/hotels/us/en/shanghai/shghe/hoteldetail
IHG Hotels & Resorts,IHG-SHAKP,SHAKP,Kimpton Nine Trees Shanghai,Kimpton,MAINLAND_CN,CN,Shanghai,false,ihg_destination_pages_no_amount,CNY,,,,,,,,https://www.ihg.com/kimptonhotels/hotels/us/en/shanghai/shakp/hoteldetail
